Date,Type,Usage_Count,Quality_Score
2027-10-25,RSL_No1,20,70.06243416838687
2027-10-26,Victor_Master,34,59.434181013402494
2027-10-27,RSL_No1,44,70.71884839034088
2027-10-28,Victor_Master,6,90.00759790634311
2027-10-29,RSL_No1,21,83.50221742113493
2027-10-30,Victor_Master,45,71.5134786559214
2027-10-31,RSL_No1,16,71.50742295681572
2027-11-01,Yonex_AS30,39,71.78364948782617
2027-11-02,RSL_No1,47,95.76747983560841
2027-11-03,RSL_No1,5,78.81935452231554
2027-11-04,Yonex_AS30,49,79.3004164719107
2027-11-05,RSL_No1,19,85.30283454031843
2027-11-06,Yonex_AS30,30,77.38789159026514
2027-11-07,RSL_No1,41,72.40957854179297
2027-11-08,Victor_Master,25,73.03650150915021
2027-11-09,Victor_Master,35,74.28398740585936
2027-11-10,RSL_No1,29,74.62777763490159
2027-11-11,RSL_No1,27,82.2762954363698
2027-11-12,RSL_No1,28,75.519458858073
2027-11-13,Victor_Master,42,82.3264007721558
2027-11-14,RSL_No1,32,74.19283419891417
2027-11-15,Victor_Master,25,75.7863519031609
2027-11-16,Yonex_AS30,47,55.01799315467892
2027-11-17,Victor_Master,22,84.16327674702481
2027-11-18,Victor_Master,40,78.46488475897992
2027-11-19,Yonex_AS30,39,84.98010109859652
2027-11-20,Victor_Master,49,46.03744621806311
2027-11-21,RSL_No1,13,95.88374704780728
2027-11-22,RSL_No1,42,73.60410371844826
2027-11-23,Victor_Master,34,86.08182816737516
2027-11-24,RSL_No1,48,64.60094072874469
2027-11-25,Victor_Master,38,81.12773905062569
2027-11-26,RSL_No1,36,64.46584436826343
2027-11-27,RSL_No1,7,68.76231039304194
2027-11-28,Victor_Master,7,94.14031353866787
2027-11-29,RSL_No1,32,73.09317599236654
2027-11-30,Victor_Master,48,77.17432873179723
2027-12-01,RSL_No1,19,83.70067730688754
2027-12-02,RSL_No1,45,79.95681887972604
2027-12-03,Yonex_AS30,27,76.50418905143576
2027-12-04,Yonex_AS30,44,78.64961002466225
2027-12-05,Victor_Master,15,99.03415585238275
2027-12-06,Yonex_AS30,36,74.42381202966415
2027-12-07,Victor_Master,40,77.01099046714967
2027-12-08,Yonex_AS30,37,85.50654396007612
2027-12-09,RSL_No1,28,86.05525932957984
2027-12-10,Victor_Master,43,86.8703030556038
2027-12-11,Victor_Master,38,81.38730222029184
2027-12-12,RSL_No1,32,63.569950872695166
2027-12-13,Victor_Master,41,91.33431532301096
2027-12-14,Victor_Master,11,63.53654606981312
2027-12-15,Yonex_AS30,8,78.02635465239034
2027-12-16,Victor_Master,41,67.45724149980641
2027-12-17,RSL_No1,5,74.35861653407008
2027-12-18,Yonex_AS30,5,78.2876241030348
2027-12-19,Yonex_AS30,24,78.21357215450273
2027-12-20,RSL_No1,23,79.21920754235285
2027-12-21,RSL_No1,33,91.13711269058646
2027-12-22,Yonex_AS30,14,79.5353430151398
2027-12-23,Victor_Master,22,72.55843364709351
2027-12-24,Yonex_AS30,32,84.64087168288357
2027-12-25,RSL_No1,39,86.89470488924641
2027-12-26,Yonex_AS30,47,62.72392184863008
2027-12-27,RSL_No1,35,80.97400069849859
2027-12-28,Yonex_AS30,31,82.01172742310898
2027-12-29,Victor_Master,15,72.02436496640009
2027-12-30,Yonex_AS30,42,88.75706813311619
2027-12-31,Yonex_AS30,9,73.49944412967473
2028-01-01,RSL_No1,12,76.25576453471542
2028-01-02,RSL_No1,38,73.26928175716131
2028-01-03,RSL_No1,16,75.15579047581467
2028-01-04,Yonex_AS30,42,64.03724913104799
2028-01-05,Victor_Master,5,60.59949117405706
2028-01-06,RSL_No1,35,90.94505063224972
2028-01-07,RSL_No1,8,66.53038651681672
2028-01-08,Yonex_AS30,49,65.08607650543692
2028-01-09,RSL_No1,9,53.466098863962856
2028-01-10,Victor_Master,34,68.61038252310497
2028-01-11,Victor_Master,28,61.76910206592502
2028-01-12,RSL_No1,7,91.4201516013637
2028-01-13,RSL_No1,15,85.09817089342634
2028-01-14,Yonex_AS30,49,68.11849654822277
2028-01-15,Victor_Master,8,97.52435805344308
2028-01-16,Victor_Master,30,84.81765486991594
2028-01-17,RSL_No1,31,71.75168616491378
2028-01-18,Yonex_AS30,47,50.005942851264265
2028-01-19,Victor_Master,31,97.90942572590743
2028-01-20,Victor_Master,46,61.10427533236404
2028-01-21,Yonex_AS30,10,58.546012530431085
2028-01-22,Yonex_AS30,19,85.2257043200964
2028-01-23,Victor_Master,34,99.39752406339272
2028-01-24,Victor_Master,46,88.84272818510519
2028-01-25,Yonex_AS30,41,80.6390912005236
2028-01-26,Victor_Master,41,80.94754341665286
2028-01-27,RSL_No1,46,83.53415558780307
2028-01-28,RSL_No1,41,82.58928589786765
2028-01-29,Yonex_AS30,39,77.81191423969376
2028-01-30,Yonex_AS30,27,76.04201103951875
2028-01-31,Yonex_AS30,10,74.37406872100478
2028-02-01,RSL_No1,8,67.46035411133323
2028-02-02,Victor_Master,22,72.19324923133226
2028-02-03,RSL_No1,13,58.07043185804615
2028-02-04,Victor_Master,33,74.0166037320525
2028-02-05,RSL_No1,17,65.11408892849083
2028-02-06,Victor_Master,21,63.964106827842286
2028-02-07,RSL_No1,49,76.79894151153478
2028-02-08,Yonex_AS30,36,88.920022863446
2028-02-09,RSL_No1,26,84.18316606002313
2028-02-10,Victor_Master,8,59.29499396376823
2028-02-11,RSL_No1,9,65.10371863429663
2028-02-12,RSL_No1,41,84.40771187988216
2028-02-13,RSL_No1,45,65.1751260646169
2028-02-14,Yonex_AS30,17,72.75366850002976
2028-02-15,RSL_No1,38,80.50052099024552
2028-02-16,Yonex_AS30,49,65.31655545136366
2028-02-17,Yonex_AS30,26,76.0537550614596
2028-02-18,RSL_No1,27,61.65974505081795
2028-02-19,RSL_No1,7,68.98632356048786
2028-02-20,RSL_No1,46,78.19781934142537
2028-02-21,Victor_Master,38,59.070062664683306
2028-02-22,RSL_No1,36,79.40474737960399
2028-02-23,Yonex_AS30,49,74.80362201073319
2028-02-24,RSL_No1,25,80.52489954417148
2028-02-25,Victor_Master,48,77.23914134064661
2028-02-26,RSL_No1,25,88.64140429973844
2028-02-27,Victor_Master,48,76.25224502647907
2028-02-28,Victor_Master,15,70.70594458874747
2028-02-29,RSL_No1,43,76.22297503032284
2028-03-01,Yonex_AS30,8,80.43298029036387
2028-03-02,Victor_Master,5,75.48860070325705
2028-03-03,RSL_No1,32,75.40591691203882
2028-03-04,RSL_No1,28,67.98008312193245
2028-03-05,Yonex_AS30,39,68.37099082449052
2028-03-06,Victor_Master,17,60.97394728200307
2028-03-07,Victor_Master,38,92.4957674318694
2028-03-08,RSL_No1,15,62.56136764608715
2028-03-09,RSL_No1,40,68.07094802204092
2028-03-10,Yonex_AS30,21,67.81592734430802
2028-03-11,Yonex_AS30,39,83.94924376944441
2028-03-12,Victor_Master,22,72.05050321707972
2028-03-13,Victor_Master,44,87.47742072673734
2028-03-14,RSL_No1,26,68.26509375756132
2028-03-15,Victor_Master,28,77.78994162223802
2028-03-16,Yonex_AS30,23,66.64652946740243
2028-03-17,Yonex_AS30,41,96.45149127773388
2028-03-18,RSL_No1,43,63.12401580970487
2028-03-19,Yonex_AS30,25,78.09820710227028
2028-03-20,Yonex_AS30,12,81.33776880932099
2028-03-21,Yonex_AS30,32,79.13799097451498
2028-03-22,Yonex_AS30,9,73.14712341122292
2028-03-23,RSL_No1,21,73.70179300266574
2028-03-24,RSL_No1,41,75.4381147197911
2028-03-25,Victor_Master,40,73.52997998371511
2028-03-26,Yonex_AS30,23,84.6387911679491
2028-03-27,Victor_Master,31,97.10523001591352
2028-03-28,RSL_No1,38,69.42508214992166
2028-03-29,RSL_No1,15,61.301970204209226
2028-03-30,RSL_No1,49,74.11717951648745
2028-03-31,RSL_No1,16,100.0
2028-04-01,RSL_No1,25,66.9632543203027
2028-04-02,RSL_No1,15,91.39116805444067
2028-04-03,RSL_No1,43,91.77700814076441
2028-04-04,Yonex_AS30,32,69.46411758292005
2028-04-05,Victor_Master,9,80.68983079185276
2028-04-06,RSL_No1,21,91.28396623128538
2028-04-07,Yonex_AS30,24,71.20872259012513
2028-04-08,Yonex_AS30,45,72.96419639897638
2028-04-09,Victor_Master,16,69.18319086051356
2028-04-10,RSL_No1,10,64.85243269307134
2028-04-11,Victor_Master,21,68.50722454933992
2028-04-12,RSL_No1,23,62.760597332377436
2028-04-13,Yonex_AS30,30,75.34083468259226
2028-04-14,Yonex_AS30,48,67.30026768941359
2028-04-15,Yonex_AS30,48,77.33785911790747
2028-04-16,Yonex_AS30,36,59.44104353796373
2028-04-17,Victor_Master,10,78.30880232214457
2028-04-18,RSL_No1,40,83.33528961608924
2028-04-19,RSL_No1,42,55.062643574285445
2028-04-20,Victor_Master,15,78.74056569847572
2028-04-21,RSL_No1,37,87.27668992473292
2028-04-22,Yonex_AS30,28,62.90358981308795
2028-04-23,RSL_No1,27,91.72572386837703
2028-04-24,Yonex_AS30,19,79.19019009366045
2028-04-25,Victor_Master,31,67.94988144241591
2028-04-26,RSL_No1,15,74.44230922342294
2028-04-27,Victor_Master,21,80.58326912521723
2028-04-28,RSL_No1,18,75.76005391412411
2028-04-29,Yonex_AS30,31,80.38755992446369
2028-04-30,Victor_Master,22,65.79326406920634
2028-05-01,RSL_No1,32,76.69360824036077
2028-05-02,Yonex_AS30,8,60.8628550309502
2028-05-03,Victor_Master,11,73.88773938651299
2028-05-04,Victor_Master,49,65.9609235853521
2028-05-05,RSL_No1,39,67.64470057410233
2028-05-06,RSL_No1,13,87.36093175210438
2028-05-07,RSL_No1,12,85.9131012059427
2028-05-08,Yonex_AS30,49,81.09138120907177
2028-05-09,RSL_No1,21,64.07687235327421
2028-05-10,Victor_Master,21,71.83591550305198
2028-05-11,Victor_Master,37,87.13097699979184
2028-05-12,RSL_No1,36,76.41716913639905
2028-05-13,RSL_No1,12,98.19329539981695
2028-05-14,Victor_Master,23,78.93317839394372
2028-05-15,Yonex_AS30,42,76.92049116490031
2028-05-16,RSL_No1,7,71.908835357975
2028-05-17,RSL_No1,9,76.33540904782282
2028-05-18,Victor_Master,17,73.47530163619456
2028-05-19,RSL_No1,35,82.0810867668859
2028-05-20,Yonex_AS30,20,84.56702316794585
2028-05-21,Victor_Master,36,67.14010539492051
2028-05-22,RSL_No1,26,61.68767046442222
2028-05-23,Victor_Master,33,56.637946268967035
2028-05-24,RSL_No1,26,80.07991326912544
2028-05-25,RSL_No1,47,63.966333938261265
2028-05-26,RSL_No1,7,53.471094070475175
2028-05-27,Yonex_AS30,14,78.88578604530964
2028-05-28,Yonex_AS30,46,99.9299951743279
2028-05-29,Victor_Master,25,74.93929088460106
2028-05-30,RSL_No1,20,83.38490774451643
2028-05-31,RSL_No1,16,75.81829358547564
2028-06-01,Yonex_AS30,6,74.01110346808858
2028-06-02,RSL_No1,45,84.19076482987768
2028-06-03,Yonex_AS30,28,72.09725455811349
2028-06-04,RSL_No1,39,77.67392314071903
2028-06-05,Victor_Master,34,78.21697806196013
2028-06-06,RSL_No1,34,68.31909546356951
2028-06-07,RSL_No1,39,84.92042349536523
2028-06-08,Yonex_AS30,23,73.25040243304592
2028-06-09,RSL_No1,12,67.44254840507155
2028-06-10,RSL_No1,30,80.36509843570404
2028-06-11,Yonex_AS30,44,66.01532018208962
2028-06-12,Victor_Master,11,75.28181157369129
2028-06-13,Victor_Master,34,74.90881003355797
2028-06-14,Yonex_AS30,11,85.85895565831578
2028-06-15,Yonex_AS30,7,79.74698232879953
2028-06-16,Yonex_AS30,5,74.74973041254856
2028-06-17,Yonex_AS30,40,83.17766299200287
2028-06-18,Yonex_AS30,29,88.90207549017313
2028-06-19,Victor_Master,41,80.57810306351863
2028-06-20,Victor_Master,5,75.10352619843381
2028-06-21,Yonex_AS30,19,61.8816376764984
2028-06-22,RSL_No1,41,64.34886336924627
2028-06-23,Yonex_AS30,17,71.94775295645333
2028-06-24,RSL_No1,44,68.90487797840717
2028-06-25,Yonex_AS30,12,73.13028697014553
2028-06-26,Yonex_AS30,9,75.56649924897107
2028-06-27,Victor_Master,13,80.2969275435673
2028-06-28,RSL_No1,5,74.29501221940909
2028-06-29,RSL_No1,40,79.86501643826202
2028-06-30,Victor_Master,39,75.6447441481012
2028-07-01,Victor_Master,6,55.24533433646128
2028-07-02,Victor_Master,44,65.60664606181246
2028-07-03,Victor_Master,27,73.55912444278384
2028-07-04,RSL_No1,13,62.90305257158892
2028-07-05,RSL_No1,38,80.99928729996205
2028-07-06,Yonex_AS30,18,90.30750832343698
2028-07-07,Yonex_AS30,8,87.18761851697317
2028-07-08,Victor_Master,34,72.86557129069791
2028-07-09,Victor_Master,35,89.90726136849952
2028-07-10,Victor_Master,42,76.48667457202112
2028-07-11,Yonex_AS30,15,71.62914028881961
2028-07-12,Yonex_AS30,39,68.8659733645906
2028-07-13,Yonex_AS30,12,71.97530313511872
2028-07-14,Yonex_AS30,7,71.11823181458772
2028-07-15,Yonex_AS30,18,76.70416222375488
2028-07-16,Yonex_AS30,17,76.60573981049865
2028-07-17,Yonex_AS30,49,75.03046020153414
2028-07-18,Victor_Master,36,79.3693816974635
2028-07-19,Victor_Master,38,86.90646274786342
2028-07-20,Victor_Master,49,84.49554135441323
2028-07-21,Victor_Master,23,60.151020315500965
2028-07-22,Yonex_AS30,42,49.46078865098045
2028-07-23,RSL_No1,20,84.34319911239274
2028-07-24,Yonex_AS30,6,61.33121301584579
2028-07-25,RSL_No1,44,72.75234598107316
2028-07-26,Victor_Master,21,63.298869739406406
2028-07-27,Yonex_AS30,38,56.9801956241998
2028-07-28,Victor_Master,46,80.41462728204787
2028-07-29,Yonex_AS30,20,82.59155160302647
2028-07-30,Victor_Master,42,69.2348959927328
2028-07-31,RSL_No1,6,49.0895770785509
2028-08-01,RSL_No1,6,69.53755551747517
2028-08-02,RSL_No1,30,78.91804005402547
2028-08-03,Yonex_AS30,17,60.21088431225871
2028-08-04,RSL_No1,35,76.83359919779156
2028-08-05,Yonex_AS30,38,74.84690150827005
2028-08-06,RSL_No1,43,80.79291499601088
2028-08-07,RSL_No1,7,76.19580368414154
2028-08-08,Yonex_AS30,12,65.26931059118445
2028-08-09,Yonex_AS30,27,86.96571501664491
2028-08-10,RSL_No1,18,73.4147042697303
2028-08-11,Yonex_AS30,31,74.72695460490068
2028-08-12,RSL_No1,33,65.66732040926804
2028-08-13,Yonex_AS30,43,70.5671774880849
2028-08-14,Victor_Master,43,66.15197285973099
2028-08-15,Victor_Master,5,73.27053940076577
2028-08-16,Victor_Master,21,92.11708480142343
2028-08-17,Victor_Master,45,61.28098857068643
2028-08-18,Victor_Master,34,58.86438602123259
2028-08-19,RSL_No1,17,89.71170327493608
2028-08-20,Victor_Master,25,72.90676322848134
2028-08-21,Victor_Master,23,68.30927261340084
2028-08-22,Victor_Master,23,85.39904687396077
2028-08-23,Victor_Master,29,68.94384460263136
2028-08-24,Yonex_AS30,26,93.26009713546937
2028-08-25,RSL_No1,35,81.7792587133927
2028-08-26,Victor_Master,21,70.12088591854297
2028-08-27,Victor_Master,27,96.57308213265503
2028-08-28,Victor_Master,36,68.94285076996661
2028-08-29,RSL_No1,14,82.42095372009307
2028-08-30,Yonex_AS30,14,77.99292580406492
2028-08-31,RSL_No1,40,88.01741289398798
2028-09-01,Yonex_AS30,12,90.61511196726853
2028-09-02,Victor_Master,24,75.32004149065767
2028-09-03,Victor_Master,36,67.46582129653817
2028-09-04,RSL_No1,18,79.59972142939117
2028-09-05,RSL_No1,32,68.22284630247894
2028-09-06,Yonex_AS30,28,95.13387247526623
2028-09-07,Yonex_AS30,19,76.36535331082737
2028-09-08,RSL_No1,26,71.34678448687892
2028-09-09,Yonex_AS30,34,76.84680305864909
2028-09-10,RSL_No1,8,61.52873710470303
2028-09-11,Yonex_AS30,17,65.28385961489349
2028-09-12,RSL_No1,27,87.00413907944426
2028-09-13,RSL_No1,12,68.43105721028604
2028-09-14,RSL_No1,22,64.53089017318061
2028-09-15,Yonex_AS30,16,80.36652752527286
2028-09-16,Yonex_AS30,35,86.85704154662997
2028-09-17,Yonex_AS30,18,82.18953310665067
2028-09-18,RSL_No1,38,84.96047685805816
2028-09-19,Yonex_AS30,22,67.43204911430539
2028-09-20,Yonex_AS30,38,60.78189333258156
2028-09-21,RSL_No1,15,90.01333651955487
2028-09-22,Victor_Master,45,71.77320161157864
2028-09-23,RSL_No1,16,72.49166983544953
2028-09-24,Yonex_AS30,19,88.28194141849058
2028-09-25,RSL_No1,35,80.5623000940066
2028-09-26,Victor_Master,33,79.55887772081607
2028-09-27,RSL_No1,30,96.65002344901083
2028-09-28,Yonex_AS30,22,68.56481769619857
2028-09-29,Victor_Master,36,84.27840128081237
2028-09-30,Yonex_AS30,26,75.57013124897084
2028-10-01,Victor_Master,42,77.68592278863257
2028-10-02,Victor_Master,21,90.28468426412532
2028-10-03,RSL_No1,27,80.07835756289624
2028-10-04,RSL_No1,28,80.38296079049633
2028-10-05,Yonex_AS30,12,85.72507337309803
2028-10-06,RSL_No1,45,71.35047270457115
2028-10-07,RSL_No1,10,66.60790332660994
2028-10-08,Victor_Master,9,64.55190805978967
2028-10-09,RSL_No1,48,55.33643410623998
2028-10-10,Victor_Master,33,95.56207129940321
2028-10-11,Victor_Master,32,63.96791634278317
2028-10-12,Victor_Master,15,72.78746376414227
2028-10-13,Yonex_AS30,5,72.2318670011108
2028-10-14,Yonex_AS30,47,78.07406697809101
2028-10-15,Yonex_AS30,23,83.15737212539297
2028-10-16,Victor_Master,13,83.60473488359746
2028-10-17,Yonex_AS30,31,69.16922561431062
2028-10-18,Yonex_AS30,38,73.32878286213588
2028-10-19,RSL_No1,48,77.825799504883
2028-10-20,Yonex_AS30,8,72.51308873816453
2028-10-21,Yonex_AS30,40,91.07345576019992
2028-10-22,Victor_Master,22,79.90974951638252
2028-10-23,Victor_Master,19,82.34877786049817
2028-10-24,Victor_Master,17,81.62881268667412
2028-10-25,Victor_Master,23,86.73473857485325
2028-10-26,Victor_Master,10,76.81021558703706
2028-10-27,Victor_Master,16,62.03168052044153
2028-10-28,Yonex_AS30,41,78.99687951752642
2028-10-29,Victor_Master,21,68.4864310620817
2028-10-30,Victor_Master,27,69.71383318250243
2028-10-31,RSL_No1,30,80.86364018755093
2028-11-01,Yonex_AS30,33,87.38283071433636
2028-11-02,Yonex_AS30,37,75.21271576736062
2028-11-03,Yonex_AS30,31,78.08833012598964
2028-11-04,Victor_Master,29,92.02214944635239
2028-11-05,Victor_Master,14,77.40753179488568
2028-11-06,Victor_Master,27,100.0
2028-11-07,RSL_No1,25,80.65509645631545
2028-11-08,Victor_Master,25,57.39237240844182
2028-11-09,RSL_No1,47,82.53341621104532
2028-11-10,Yonex_AS30,17,78.81158384882778
2028-11-11,Victor_Master,41,87.89752754082745
2028-11-12,RSL_No1,37,81.73181351269959
2028-11-13,RSL_No1,28,73.61544016016227
2028-11-14,Victor_Master,48,62.757017637106344
2028-11-15,Yonex_AS30,15,72.90976742713974
2028-11-16,Yonex_AS30,21,66.494795457907
2028-11-17,Yonex_AS30,8,69.19476550195277
2028-11-18,RSL_No1,29,80.88578404420609
2028-11-19,RSL_No1,34,91.69904504351406
2028-11-20,RSL_No1,13,78.9467152982298
2028-11-21,RSL_No1,25,63.04116937964815
2028-11-22,Yonex_AS30,24,79.4460266822014
2028-11-23,Victor_Master,23,86.96631486645651
2028-11-24,RSL_No1,23,68.90217095680617
2028-11-25,RSL_No1,16,73.65982833327082
2028-11-26,Yonex_AS30,41,75.14688194729197
2028-11-27,Victor_Master,46,67.1510168691776
2028-11-28,Victor_Master,21,81.4828043384386
2028-11-29,Yonex_AS30,41,73.79051851392218
2028-11-30,Yonex_AS30,43,79.19532443907028
2028-12-01,Victor_Master,32,66.125078221979
2028-12-02,RSL_No1,45,70.62541699676589
2028-12-03,Victor_Master,39,82.22381357827771
2028-12-04,Yonex_AS30,22,71.27166847908234
2028-12-05,RSL_No1,18,92.26963851233405
2028-12-06,RSL_No1,39,71.00363814385398
2028-12-07,Yonex_AS30,48,77.24684725751887
2028-12-08,Yonex_AS30,45,84.3259083187309
2028-12-09,Yonex_AS30,11,60.816342670669684
2028-12-10,Victor_Master,45,57.39191188019224
2028-12-11,Victor_Master,17,59.74343685429905
2028-12-12,RSL_No1,22,87.62584103427182
2028-12-13,Yonex_AS30,41,69.48141854107553
2028-12-14,RSL_No1,17,100.0
2028-12-15,RSL_No1,40,69.35752401342612
2028-12-16,RSL_No1,35,76.84551303197037
2028-12-17,RSL_No1,6,90.42109952567876
2028-12-18,Yonex_AS30,20,95.06092888159122
2028-12-19,RSL_No1,13,95.61503576636397
2028-12-20,Yonex_AS30,13,87.08366230593143
2028-12-21,Yonex_AS30,42,85.24062525811462
2028-12-22,Victor_Master,15,80.92526949201184
2028-12-23,Yonex_AS30,26,82.78361076166638
2028-12-24,Victor_Master,37,69.48814283671467
2028-12-25,Yonex_AS30,40,66.81801116577692
2028-12-26,Yonex_AS30,49,74.96625542589048
2028-12-27,Yonex_AS30,27,73.29815377475072
2028-12-28,Victor_Master,49,70.46771950672725
2028-12-29,Victor_Master,49,81.96387447456715
2028-12-30,RSL_No1,38,84.5530520857051
